,Actual_Job_Link,Company_Name,Design_Role,Doctorate,Functional_Area,Industry,Job_Application,Job_Post,Job_Title,Job_View,Key_Skills,Location,Num_Openings,PG,Role_Category,Skill_Experience,UG,min_experience,max_experience,min_salary,max_salary,Job_Title_lower,Position_Rank,Actual_Job_Title,Company_Name_lower,Company,Doc_require,PG_require,UG_require,Location_clean,loc_Bengaluru,loc_Delhi,loc_Mumbai,loc_Hyd,loc_Pune,loc_Kol,loc_Chennai
184,https://www.naukri.com/job-listings-C-c-Developer-Algorithm-machine-Learning-Premium-Bengaluru-5-to-8-years-070917900341,Premium  hiring for Leading client of Kontech Consultants,Software Developer,Doctorate Not Required,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,43,41,C/c++ Developer - Algorithm/machine Learning,301,"C++,C,Computer Vision,Image Processing,Algorithm Development,Machine Learning,ARM,DSP,Algorithm ",Bengaluru,,Any Postgraduate - Any Specialization,Programming & Design,,Any Graduate - Any Specialization,5.0,8.0,,,c/c++ developer - algorithm/machine learning,mid_level,machine learning,premium  hiring for leading client of kontech consultants,leading client of kontech consultants,No,Yes,Yes,Bengaluru,Bengaluru,,,,,,
185,https://www.naukri.com/job-listings-Hadoop-big-Data-Developer-Spark-machine-Learning-Premium-Bengaluru-5-to-9-years-020817901047,Premium  hiring for Client of  Talent Acceleration Corridor,Software Developer,Doctorate Not Required,"IT Software - DBA   ,     Datawarehousing",IT-Software  /    Software Services,537,56,Hadoop/big Data Developer - Spark/machine Learning,1056,"Hadoop,Spark,Hdfs,HBase,Big Data,Cassandra,Linux,Machine Learning,Distribution System,Data Processing,Kafka,Multithreading,Storm,Scalr,Linux shell scripts,RPC,HTTP,TCP,Networking ",Bengaluru,,Any Postgraduate - Any Specialization,Programming & Design,,Any Graduate - Any Specialization,5.0,9.0,,,hadoop/big data developer - spark/machine learning,mid_level,machine learning,premium  hiring for client of  talent acceleration corridor,client of  talent acceleration corridor,No,Yes,Yes,Bengaluru,Bengaluru,,,,,,
187,https://www.naukri.com/job-listings-Delivery-Manager-Analytics-Machine-Learning-Retail-AppsTec-ERP-Solutions-Pvt-Ltd-Bengaluru-6-to-10-years-180817900281,AppsTec ERP Solutions Pvt Ltd,Analytics Manager,Doctorate Not Required,Analytics & Business Intelligence,Retail  /    Wholesale,160,60,Delivery Manager - Analytics / Machine Learning - Retail,747,"Delivery Manager,Analytics,Machine Learning,Statistical Modeling,Python,Project Management,SAS,SQL,Statistics,ETL,database,attribution modelling ",Bengaluru,,Any Postgraduate - Any Specialization,Analytics & BI,"Retail Delivery Manager - experience in developing advanced Machine learning algorithmsFull TimeBengaluru, IndiaDesignation: Retail Delivery ManagerMain Skills:- 7+ years of hands-on experience in developing advanced Machine learning algorithms e.g. deep learning models, attribution modelling, statistical models (logistic regression, segmentation etc), market mix models, promotion optimization forecasting etc.- 7+ years of experience in client management, engagement management & driving business impact for client.- Understanding of Digital marketing as an area and how to leverage digital data assets for getting better returns on marketing spend & personalized targeting.- Project management experience in database designing, data structuring and ETL- Experience should also include structuring and project management of complex analytical projects- People management experience- Experience in handling large volume of data and generating meaningful insights out of it that are actionable.Technical Skills :- Hands on experience in statistical modelling software such as SAS or R or python or SparkR- Strong Microsoft Excel, Access and PowerPoint skills (VBA & SQL experience preferred)- Highly proficient with Excel, PowerPoint, Outlook, and Word applications- Excellent analytical thinking, analysis, and problem solving skills- Ability to structure problems through a data driven decision making process- Ability to identify and draw on leading-edge analytical tools and techniques to develop creative approaches and new insights to business issues through data analysis- Excellent project management skills, including time and risk management, and project structuring- Superlative communication (written/verbal) skills, including logically structuring and delivering presentations- Organized, deliberate, and reliable in structuring work, and effective as a problem solver- High aptitude to learn quickly, assimilate to new teams and projects, and work well under pressure with appropriate attention to detail- Ability to interface effectively with multiple levels of management and functional disciplines- Strong ability to influence/ drive consensus- Strong negotiating skills",Any Graduate - Any Specialization,6.0,10.0,,,delivery manager - analytics / machine learning - retail,mid_level,machine learning,appstec erp solutions pvt ltd,appstec erp solutions pvt ltd,No,Yes,Yes,Bengaluru,Bengaluru,,,,,,
188,https://www.naukri.com/job-listings-Machine-Learning-Researcher-KPO-Premium-Delhi-NCR-Bengaluru-Hyderabad-11-to-15-years-180817901739,Premium  hiring for Rinalytics Advisors,Data Analyst,"Ph.D - Computers, Economics, Finance, Maths, Statistics",Analytics & Business Intelligence,KPO  /    Research  /    Analytics,44,60,Machine Learning Researcher - KPO,387,"Machine Learning Researcher,Machine Learning,deep learning,computer vision,analytics ","Delhi NCR,    Bengaluru,    Hyderabad",,"MBA/PGDM - Finance, M.Tech - Any Specialization, Computers, MCA - Computers, MS/M.Sc(Science) - Computers, Maths, Statistics, M.A - Economics, Maths, Statistics, Any Postgraduate - Any Specialization",Analytics & BI,,Any Graduate - Any Specialization,11.0,15.0,,,machine learning researcher - kpo,mid_level,machine learning,premium  hiring for rinalytics advisors,rinalytics advisors,Yes,Yes,Yes,"Delhi NCR,    Bengaluru,    Hyderabad",Bengaluru,Delhi NCR,,Hyderabad,,,
189,https://www.naukri.com/job-listings-Machine-Learning-Researcher-KPO-Premium-Delhi-NCR-Bengaluru-Hyderabad-5-to-10-years-180817901720,Premium  hiring for Rinalytics Advisors,Data Analyst,"Ph.D - Computers, Economics, Finance, Maths, Statistics",Analytics & Business Intelligence,KPO  /    Research  /    Analytics,52,60,Machine Learning Researcher - KPO,448,"Machine Learning Researcher,Machine Learning,deep learning,computer vision,analytics ","Delhi NCR,    Bengaluru,    Hyderabad",,"MBA/PGDM - Finance, M.Tech - Computers, Any Specialization, MCA - Computers, MS/M.Sc(Science) - Computers, Maths, Statistics, M.A - Economics, Maths, Statistics, Any Postgraduate - Any Specialization",Analytics & BI,,Any Graduate - Any Specialization,5.0,10.0,,,machine learning researcher - kpo,mid_level,machine learning,premium  hiring for rinalytics advisors,rinalytics advisors,Yes,Yes,Yes,"Delhi NCR,    Bengaluru,    Hyderabad",Bengaluru,Delhi NCR,,Hyderabad,,,
190,https://www.naukri.com/job-listings-Senior-Computer-Scientist-Machine-Learning-Premium-Bengaluru-3-to-7-years-300817900368,Premium  hiring for Client of Squareroot,Software Developer,Ph.D - Computers,"IT Software - Embedded   ,     EDA   ,     VLSI   ,     ASIC   ,     Chip Design",IT-Software  /    Software Services,46,48,Senior Computer Scientist - Machine Learning,396,"C,Computer Vision,Deep Learning,Image Processing,C++,Machine Learning,MATLAB,Python,Algorithms,Java,R ",Bengaluru,,"M.Tech - Any Specialization, Computers, MS/M.Sc(Science) - Computers, MCA - Computers",Programming & Design,,"B.Tech/B.E. - Any Specialization, Computers, B.Sc - Computers, BCA - Computers",3.0,7.0,,,senior computer scientist - machine learning,senior,data scientist,premium  hiring for client of squareroot,client of squareroot,Yes,Yes,Yes,Bengaluru,Bengaluru,,,,,,
191,https://www.naukri.com/job-listings-Senior-Manager-Research-Scientist-Machine-Learning-Premium-Bengaluru-12-to-18-years-120417006080,Premium  hiring for Career Maker,Database Architect/Designer,"Ph.D - Computers, Maths, Statistics","IT Software - DBA   ,     Datawarehousing",IT-Software  /    Software Services,177,42,Senior Manager Research Scientist - Machine Learning,2000,"Machine Learning,Senior Manager,Research Scientist,designing,Data Modeling,SQL,Statistical analysis,database,C++,Java,Python ",Bengaluru,,Any Postgraduate - Any Specialization,Programming & Design,Please refer to the Job description above,Any Graduate - Any Specialization,12.0,18.0,,,senior manager research scientist - machine learning,senior,data scientist,premium  hiring for career maker,career maker,Yes,Yes,Yes,Bengaluru,Bengaluru,,,,,,
193,https://www.naukri.com/job-listings-Vice-President-Data-Science-KPO-Premium-Mumbai-Bengaluru-10-to-15-years-181017900628,Premium,Head/VP/GM - Analytics & BI,Doctorate Not Required,Analytics & Business Intelligence,KPO  /    Research  /    Analytics,10,0,Vice President - Data Science - KPO,16,"Data Science,Data Mining,Data Analysis,Predictive Modeling,Machine Learning,Analytics,Artificial Intelligence,Statistical Analysis,Model Validation,Model Development ","Mumbai,    Bengaluru",,Any Postgraduate - Any Specialization,Senior Management,Please refer to the Job description above,Any Graduate - Any Specialization,10.0,15.0,,,vice president - data science - kpo,mid_level,data scientist,premium,job consultancy,No,Yes,Yes,"Mumbai,    Bengaluru",Bengaluru,,Mumbai,,,,
194,https://www.naukri.com/job-listings-Machine-Learning-Engineer-Python-DoSelect-Bengaluru-3-to-8-years-260817900197,DoSelect,Software Developer,Doctorate Not Required,"IT Software - Embedded   ,     EDA   ,     VLSI   ,     ASIC   ,     Chip Design",IT-Software  /    Software Services,524,53,Machine Learning Engineer - Python,1422,"Machine Learning,Python,Data Analysis,Data Scientist,Data Modeling ",Bengaluru,,Any Postgraduate - Any Specialization,Programming & Design,,Any Graduate - Any Specialization,3.0,8.0,,,machine learning engineer - python,mid_level,machine learning,doselect,doselect,No,Yes,Yes,Bengaluru,Bengaluru,,,,,,
196,https://www.naukri.com/job-listings-Machine-Learning-Engineer-Python-DoSelect-Bengaluru-3-to-8-years-130917900194,DoSelect,Software Developer,Doctorate Not Required,"IT Software - Embedded   ,     EDA   ,     VLSI   ,     ASIC   ,     Chip Design",IT-Software  /    Software Services,562,35,Machine Learning Engineer - Python,857,"Machine Learning,Python,Data Analysis,Statistics,Data Scientist,Data Modeling,Pandas,scikit - learn ",Bengaluru,,Any Postgraduate - Any Specialization,Programming & Design,,Any Graduate - Any Specialization,3.0,8.0,,,machine learning engineer - python,mid_level,machine learning,doselect,doselect,No,Yes,Yes,Bengaluru,Bengaluru,,,,,,
197,https://www.naukri.com/job-listings-Principal-Engineer-Machine-Learning-Spire-Technologies-Bengaluru-8-to-13-years-260917900069,Spire Technologies,Data Analyst,Doctorate Not Required,Analytics & Business Intelligence,IT-Software  /    Software Services,26,22,Principal Engineer - Machine Learning,246,"Deep Learning,Java,Machine Learning,Data Science,Software Development,Open Source,Problem Solving,Java Programming ",Bengaluru,,Any Postgraduate - Any Specialization,Analytics & BI,,Any Graduate - Any Specialization,8.0,13.0,,,principal engineer - machine learning,mid_level,machine learning,spire technologies,spire technologies,No,Yes,Yes,Bengaluru,Bengaluru,,,,,,
198,https://www.naukri.com/job-listings-Manager-lead-Machine-Learning-analytics-Catalyst-Bengaluru-6-to-11-years-290317900599,Catalyst,Analytics Manager,,Analytics & Business Intelligence,IT-Software  /    Software Services,356,48,Manager/lead - Machine Learning/analytics,1032,"Deep Learning,Machine Learning,Natural Language Processing,Artificial Intelligence,Computer Vision,Algorithms,Technical Leadership,Software Engineering,Technology Solutions,Team Leading,ML,Analytics ",Bengaluru,,MS/M.Sc(Science) - Any Specialization,Analytics & BI,"Minimum Education, Experience, & Specialized Knowledge Required :- Masters or MS or PhD degree in related technical field- Minimum 7+ years of software engineering and architecture experience- Expert-level understanding of Artificial Intelligence technologies including: Machine learning; Computer Vision; Natural Language Processing; Deduction/reasoning- Solid knowledge in deep learning algorithms and the latest architecture for AI- Experience distilling and presenting complex concepts to a business audience- Experience in a technical leadership or management role but also willing to get hands into code- Have an overwhelming passion for learning new technologies and building new things- Demonstrate strong written, oral, interpersonal communications skills and can engage at all levels including executive.",Any Graduate - Any Specialization,6.0,11.0,,,manager/lead - machine learning/analytics,senior,machine learning,catalyst,catalyst,Yes,Yes,Yes,Bengaluru,Bengaluru,,,,,,
203,https://www.naukri.com/job-listings-Java-Scientist-Machine-Learning-Spark-Premium-Pune-5-to-10-years-300917900035,Premium  hiring for Talent21 Management and Shared Service,Software Developer,Doctorate Not Required,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,10,14,Java Scientist - Machine Learning / Spark,177,"Java Scientist,Machine Learning,Spark,Java programming,Object Oriented Analysis,OOAD,SQL,MySQL ",Pune,,Any Postgraduate - Any Specialization,Programming & Design,,Any Graduate - Any Specialization,5.0,10.0,,,java scientist - machine learning / spark,mid_level,data scientist,premium  hiring for talent21 management and shared service,talent21 management and shared service,No,Yes,Yes,Pune,,,,,Pune,,
205,https://www.naukri.com/job-listings-Machine-Learning-Engineer-Analytics-Premium-Bengaluru-2-to-7-years-091017900322,Premium  hiring for Spectrum Consulting,Data Analyst,Doctorate Not Required,Analytics & Business Intelligence,KPO  /    Research  /    Analytics,68,9,Machine Learning Engineer - Analytics,281,"Machine Learning,designing,Analytics ",Bengaluru,,Any Postgraduate - Any Specialization,Analytics & BI,Requirements :- Feel a personal stake in the product.- Strong attention to detail and excellent analytical capabilities.- Experience in designing and implementing various machine learning models.- Deep understanding of core Machine Learning concepts.,Any Graduate - Any Specialization,2.0,7.0,,,machine learning engineer - analytics,mid_level,machine learning,premium  hiring for spectrum consulting,spectrum consulting,No,Yes,Yes,Bengaluru,Bengaluru,,,,,,
206,https://www.naukri.com/job-listings-Machine-Learning-Expert-BFSI-Premium-Delhi-NCR-Mumbai-Bengaluru-Chennai-3-to-8-years-290917901600,Premium,Data Analyst,Doctorate Not Required,Analytics & Business Intelligence,Banking  /    Financial Services  /    Broking,87,19,Machine Learning Expert - BFSI,375,"SAS SQL,Linear Regression,R,Logistic Regression,Predictive Modeling,Advanced Analytics,Statistical Modeling,Text Mining,Machine Learning,SPSS ","Delhi NCR,    Mumbai,    Bengaluru,    Chennai",,Any Postgraduate - Any Specialization,Analytics & BI,Please refer to the Job description above,Any Graduate - Any Specialization,3.0,8.0,,,machine learning expert - bfsi,mid_level,machine learning,premium,job consultancy,No,Yes,Yes,"Delhi NCR,    Mumbai,    Bengaluru,    Chennai",Bengaluru,Delhi NCR,Mumbai,,,,Chennai
