,Company_Name,Design_Role,Doctorate,Experience,Functional_Area,Industry,Job_Application,Job_Link,Job_Post,Job_Title,Job_View,Key_Skills,Location,Num_Openings,PG,Role_Category,Salary,SalaryI,Skill_Experience,UG,Actual_Job_Link
294,Error,,,Error,,,230,https://www.naukri.com/job-listings-Data-Analyst-Mancer-Consulting-Services-Pvt-Ltd-Patna-1-to-6-years-250917002360,Posted: 5 days ago,Error,325,Error,Error,,,,,"INR 4,75,000 - 5,00,000 P.A.",Error,,https://www.naukri.com/job-listings-Data-Analyst-Mancer-Consulting-Services-Pvt-Ltd-Patna-1-to-6-years-250917002360
295,Human Forte,Data Analyst,,5 - 10 yrs,Analytics & Business Intelligence,IT-Software  /    Software Services,105,https://www.naukri.com/job-listings-Requirement-for-Data-Analyst-Human-Forte-Pune-5-to-10-years-141017001511,Posted 5 days ago,Requirement for  Data Analyst,343,"statistical analysis,data analysis,new business,supply chain,unstructured data,linear regression ",Pune,,,Analytics & BI,"INR  5,50,000 - 15,50,000 P.A.","5,50,000 - 15,50,000 P.A.",Please refer to the Job description above,,https://www.naukri.com/job-listings-Requirement-for-Data-Analyst-Human-Forte-Pune-5-to-10-years-141017001511
296,athenahealth Technology Private Limited.,Data Analyst,,4 - 7 yrs,Analytics & Business Intelligence,IT-Software  /    Software Services,900,https://www.naukri.com/job-listings-Senior-Data-Analyst-athenahealth-Technology-Private-Limited-Chennai-4-to-7-years-200617002908,Posted 7 days ago,Senior Data Analyst,2000+,"Excel,Data Extraction,Data Manipulation,Data Validation,Data Quality,Data Analysis,Data Modeling,SQL ",Chennai,,,Analytics & BI,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,,https://www.naukri.com/job-listings-Senior-Data-Analyst-athenahealth-Technology-Private-Limited-Chennai-4-to-7-years-200617002908
297,Aptech Limited,Data Analyst,,2 - 5 yrs,Analytics & Business Intelligence,Education  /    Teaching  /    Training,388,https://www.naukri.com/job-listings-Data-Analyst-Tableau-Aptech-Limited-Mumbai-Chakala-2-to-5-years-111017000584,Posted 8 days ago,Data Analyst - Tableau,704,"data analysis,dashboards,tableau,r programming,qlickview ",Mumbai(Chakala),Openings: 1,,Analytics & BI,Not Disclosed by Recruiter,Not Disclosed by Recruiter,"Knowledge in following
Basic Excel & SQL query knowledge
R programming & Qlickview
Reporting tool like Tableau
Exp. in data mining & data analysis
Previous experience preferably from Retail domain or any organization similar to Aptech (Franchise org.",,https://www.naukri.com/job-listings-Data-Analyst-Tableau-Aptech-Limited-Mumbai-Chakala-2-to-5-years-111017000584
298,VIRKSHA SERVICES  hiring for Leading Analytics Startup @ Chennai (neelankarai),Business Analyst,,3 - 5 yrs,"IT Software - Application Programming   ,     Maintenance",KPO  /    Research  /    Analytics,60,https://www.naukri.com/job-listings-Data-Analyst-Chennai-neelangarai-Location-Startup-Comp-VIRKSHA-SERVICES-Chennai-Neelankarai-3-to-5-years-121017007733,Posted 7 days ago,Data Analyst - Chennai (neelangarai Location) - Startup Comp,227,"Tableau,Data Analysis,Predictive Modeling,Qlik Sense,Statistical Concepts ",Chennai(Neelankarai),Openings: 3,,System Design/Implementation/ERP/CRM,"INR  3,00,000 - 8,00,000 P.A.","3,00,000 - 8,00,000 P.A.","Strong Exp in Tableau, Qlik sense,Mysql,Predictive Modeling,statistical concepts,Econometric concepts.

Location:Chennai (Neelankarai)",,https://www.naukri.com/job-listings-Data-Analyst-Chennai-neelangarai-Location-Startup-Comp-VIRKSHA-SERVICES-Chennai-Neelankarai-3-to-5-years-121017007733
299,Error,,,Error,,,27,https://www.naukri.com/job-listings-Analyst-Core-Data-BlackRock-Services-India-Pvt-Ltd-Gurgaon-4-to-8-years-121017901903,Posted: 7 days ago,Error,66,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Analyst-Core-Data-BlackRock-Services-India-Pvt-Ltd-Gurgaon-4-to-8-years-121017901903
300,Error,,,Error,,,37,https://www.naukri.com/job-listings-Data-Analyst-Flex-Chennai-Chennai-5-to-10-years-091017900536,Posted: 10 days ago,Error,98,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Data-Analyst-Flex-Chennai-Chennai-5-to-10-years-091017900536
301,CBRE South Asia Pvt Ltd,Business Analyst,,4 - 9 yrs,Analytics & Business Intelligence,Real Estate  /    Property,1500+,https://www.naukri.com/job-listings-Tableau-Data-Analyst-CBRE-South-Asia-Pvt-Ltd-Gurgaon-4-to-9-years-300517006301,Posted 10 days ago,Tableau Data Analyst,4500+,"SQL Server,Data Visualization,User Interface Designing,Web Designing,Business Intelligence,Tableau,Data Analysis,Business Analysis,Stakeholder Management,Web Technologies,etl ",Gurgaon,,,Analytics & BI,"INR  6,00,000 - 13,00,000 P.A.","6,00,000 - 13,00,000 P.A.",Please refer to the Job description above,,https://www.naukri.com/job-listings-Tableau-Data-Analyst-CBRE-South-Asia-Pvt-Ltd-Gurgaon-4-to-9-years-300517006301
302,Udaipur Mineral Development Syndicate Pvt. Ltd.,DBA,,1 - 3 yrs,"IT Software - Application Programming   ,     Maintenance",Mining  /    Quarrying,84,https://www.naukri.com/job-listings-Data-Analyst-Golcha-Group-Udaipur-Mineral-Development-Syndicate-Pvt-Ltd-Jaipur-1-to-3-years-260917003815,Posted 23 days ago,Data Analyst - Golcha Group,420,"Data Cleansing,Business Intelligence,Data Mining,Data Analysis,Data Warehousing,Reporting Tools,Technical Support,Business Solutions,Business Leadership ",Jaipur,Openings: 1,,Admin/Maintenance/Security/Datawarehousing,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,,https://www.naukri.com/job-listings-Data-Analyst-Golcha-Group-Udaipur-Mineral-Development-Syndicate-Pvt-Ltd-Jaipur-1-to-3-years-260917003815
303,Flipkart,Data Analyst,,2 - 4 yrs,Analytics & Business Intelligence,Accounting  /    Finance,5500+,https://www.naukri.com/job-listings-Data-Analyst-on-Contract-Flipkart-Flipkart-Bengaluru-Marathahalli-1-2-to-4-years-250417002380,Posted 10 days ago,Data Analyst- on Contract @ Flipkart,19000+,"big data analytics,oracle sql,excel,mysql,data analysis,db,analyst,data analyst,mis ","Bengaluru(Marathahalli, Bellandur)",Openings: 1,,Analytics & BI,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,,https://www.naukri.com/job-listings-Data-Analyst-on-Contract-Flipkart-Flipkart-Bengaluru-Marathahalli-1-2-to-4-years-250417002380
304,XPLORE-TECH SERVICES PVT LTD,System Analyst,,1 - 5 yrs,IT Software - Other,BPO  /    Call Centre  /    ITES,491,https://www.naukri.com/job-listings-Data-Analyst-XPLORE-TECH-SERVICES-PVT-LTD-Kolkata-1-to-5-years-290917003570,Posted 13 days ago,Data Analyst,2000+,"data analysis,data management,advanced analytics,VBA coding,developer,VB.6,Formulas,coding ",Kolkata,,,Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,,https://www.naukri.com/job-listings-Data-Analyst-XPLORE-TECH-SERVICES-PVT-LTD-Kolkata-1-to-5-years-290917003570
305,Error,,,Error,,,112,https://www.naukri.com/job-listings-Integration-Data-Analyst-Report-Building-Enstoa-Bengaluru-3-to-8-years-031017007260,Posted: 16 days ago,Error,278,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Integration-Data-Analyst-Report-Building-Enstoa-Bengaluru-3-to-8-years-031017007260
306,Error,,,Error,,,430,https://www.naukri.com/job-listings-Data-Analyst-Science-Any-excel-sql-sas-r-python-hadoop-MIS-SLA-Consultants-India-Delhi-NCR-Gurgaon-Noida-2-to-7-years-091017000218,Posted 10 days ago,Error,637,Error,Error,,,,,"INR 2,00,000 - 4,25,000 P.A.",Error,,https://www.naukri.com/job-listings-Data-Analyst-Science-Any-excel-sql-sas-r-python-hadoop-MIS-SLA-Consultants-India-Delhi-NCR-Gurgaon-Noida-2-to-7-years-091017000218
307,Broctagon IT Solutions Pvt. Ltd.,Business Analyst,,4 - 9 yrs,Analytics & Business Intelligence,IT-Software  /    Software Services,637,https://www.naukri.com/job-listings-Sr-Business-Analyst-Data-Analyst-Noida-Broctagon-IT-Solutions-Pvt-Ltd-Noida-4-to-9-years-041017001833,Posted 15 days ago,Sr. Business Analyst/ Data Analyst- Noida,1500+,"User Stories,Product Management,Product Planning,Workflow Analysis,Product Analysis,Business Process Analysis,MS Visio,Axure,Software Development Methodologies,Data Analysis ",Noida,,,Analytics & BI,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,,https://www.naukri.com/job-listings-Sr-Business-Analyst-Data-Analyst-Noida-Broctagon-IT-Solutions-Pvt-Ltd-Noida-4-to-9-years-041017001833
308,Endurance International Group (Directi Web Technology Pvt Ltd.),Data Analyst,,1 - 4 yrs,Analytics & Business Intelligence,IT-Software  /    Software Services,24,https://www.naukri.com/job-listings-Data-Analyst-Endurance-International-Group-Directi-Web-Technology-Pvt-Ltd-Mumbai-1-to-4-years-121017002950,Posted 7 days ago,Data Analyst,296,"advanced excel,data analysis,sql,data analyst,senior data analyst,excel,mysql,Business Intelligence Analyst,business intelligence,Junior Data Analyst ",Mumbai,Openings: 1,,Analytics & BI,"INR  3,00,000 - 6,00,000 P.A.","3,00,000 - 6,00,000 P.A.",Please refer to the Job description above,,https://www.naukri.com/job-listings-Data-Analyst-Endurance-International-Group-Directi-Web-Technology-Pvt-Ltd-Mumbai-1-to-4-years-121017002950
309,Endurance International Group (Directi Web Technology Pvt Ltd.),Data Analyst,,1 - 4 yrs,Analytics & Business Intelligence,IT-Software  /    Software Services,24,https://www.naukri.com/job-listings-Data-Analyst-Senior-Data-Analyst-Endurance-International-Group-Directi-Web-Technology-Pvt-Ltd-Mumbai-1-to-4-years-121017004630,Posted 7 days ago,Data Analyst/ Senior Data Analyst,309,"data analyst,sql analyst,business intelligence analyst,senior data analyst,Business Data Analyst,Junior Data Analyst,sql,excel,ms excel,advance excel ",Mumbai,Openings: 1,,Analytics & BI,"INR  3,00,000 - 6,00,000 P.A.","3,00,000 - 6,00,000 P.A.",Please refer to the Job description above,,https://www.naukri.com/job-listings-Data-Analyst-Senior-Data-Analyst-Endurance-International-Group-Directi-Web-Technology-Pvt-Ltd-Mumbai-1-to-4-years-121017004630
310,Error,,,Error,,,Less than 10,https://www.naukri.com/job-listings-Voice-Data-Network-Analyst-Bangalore-Karnataka-Optum-a-UnitedHealth-Group-Company-Bengaluru-6-to-11-years-131017900514,Posted: 6 days ago,Error,12,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Voice-Data-Network-Analyst-Bangalore-Karnataka-Optum-a-UnitedHealth-Group-Company-Bengaluru-6-to-11-years-131017900514
311,Excelsior Research Private Limited,Associate/Senior Associate -(NonTechnical),,1 - 5 yrs,"ITES   ,     BPO   ,     KPO   ,     LPO   ,     Customer Service   ,     Operations",KPO  /    Research  /    Analytics,63,https://www.naukri.com/job-listings-Data-Analyst-night-Shift-Excelsior-Research-Private-Limited-Pune-Vishrantwadi-1-to-5-years-061017006648,Posted 13 days ago,Data Analyst (night Shift),386,"excel,secondary research,data entry speed,linkedin,zoominfo,bloomberg,hoovers ",Pune(Vishrantwadi),Openings: 10,,Back Office/Web/Transaction Processing,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,,https://www.naukri.com/job-listings-Data-Analyst-night-Shift-Excelsior-Research-Private-Limited-Pune-Vishrantwadi-1-to-5-years-061017006648
312,Quintiles Research India Private Limited.,System Analyst,,3 - 8 yrs,"IT Software - Application Programming   ,     Maintenance",Pharma  /    Biotech  /    Clinical Research,109,https://www.naukri.com/job-listings-Walk-in-on-7th-Oct-Lab-Clinical-data-Analyst-rotational-Shift-Quintiles-Research-India-Private-Limited-Bengaluru-3-to-8-years-051017002217,Posted 14 days ago,Walk-in on 7th Oct - Lab Clinical data Analyst (rotational Shift),1112,"SAS Programmer,SAS,SAS Programming,Lab Data Analyst,Clinical SAS Programming,Clinical SAS Programmer,Data Analyst ",Bengaluru,,,Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,,https://www.naukri.com/job-listings-Walk-in-on-7th-Oct-Lab-Clinical-data-Analyst-rotational-Shift-Quintiles-Research-India-Private-Limited-Bengaluru-3-to-8-years-051017002217
313,Pentagon Global Solutions Limited,Data Analyst,,1 - 4 yrs,Analytics & Business Intelligence,IT-Software  /    Software Services,75,https://www.naukri.com/job-listings-Urgent-Opening-for-Data-Analyst-Pentagon-Global-Solutions-Limited-Mostly-Location-Overall-India-1-to-4-years-051017006211,Posted 1 day ago,Urgent Opening for - Data Analyst,369,"Data Analysis,Data Quality,Business Intelligence,Information Management,Design Development,Excel,SQL,SAS,SPSS,VBA,MS Access,Powerpoint,Data Mining,Data Management,Business Analysis,Data Specialist,Data Engineer,Data Manager,DA ","Mostly Location,    Overall India",,,Analytics & BI,"INR  2,50,000 - 7,00,000 P.A. INR Best in Industry (For Abroad based job the salary will be different for the employee)","2,50,000 - 7,00,000 P.A.","Should have good communication & Comprehension skill.

Goal achievers & positive thinking.

Immediate joiners freshers and experience holder both are apply now.",,https://www.naukri.com/job-listings-Urgent-Opening-for-Data-Analyst-Pentagon-Global-Solutions-Limited-Mostly-Location-Overall-India-1-to-4-years-051017006211
314,Confidential,Software Developer,,1 - 3 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,431,https://www.naukri.com/job-listings-Opportunity-for-Data-Analyst-Pune-Confidential-Pune-1-to-3-years-130117006934,Posted 13 days ago,Opportunity for Data Analyst @ Pune,3000+,"Excel,Powerpoint,VLOOKUP,Word,Outlook,Macros,Data Analysis,MS OFFICE,mailmerge ",Pune,,,Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,,,https://www.naukri.com/job-listings-Opportunity-for-Data-Analyst-Pune-Confidential-Pune-1-to-3-years-130117006934
315,Shaw Academy,"Permanent Job, Full Time",,5 - 10 yrs,Other,IT-Software  /    Software Services,435,https://www.naukri.com/job-listings-Data-Analyst-with-ETL-Shaw-Academy-Bengaluru-5-to-10-years-260917004409,Posted 23 days ago,Data Analyst with ETL,896,"data warehousing,ETL,Scripting,report,reporting ",Bengaluru,,,Other,"INR  7,00,000 - 15,00,000 P.A.","7,00,000 - 15,00,000 P.A.",Please refer to the Job description above,,https://www.naukri.com/job-listings-Data-Analyst-with-ETL-Shaw-Academy-Bengaluru-5-to-10-years-260917004409
316,Error,,,Error,,,1948,https://www.naukri.com/job-listings-Data-Analyst-sql-SAS-R-SUPERIOR-TALENT-INDIA-PRIVATE-LIMITED-Bengaluru-1-to-3-years-030817001157,Posted: 15 days ago,Error,1465,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Data-Analyst-sql-SAS-R-SUPERIOR-TALENT-INDIA-PRIVATE-LIMITED-Bengaluru-1-to-3-years-030817001157
317,Buzzworks Business Services Pvt Ltd.  hiring for Client of Buzzworks,Associate/Senior Associate -(NonTechnical),,0 - 3 yrs,"ITES   ,     BPO   ,     KPO   ,     LPO   ,     Customer Service   ,     Operations",BPO  /    Call Centre  /    ITES,146,https://www.naukri.com/job-listings-Excellent-Opportunity-for-Data-Analyst-Data-Conversion-Buzzworks-Business-Services-Pvt-Ltd-Chennai-0-to-3-years-051017002093,Posted 14 days ago,Excellent Opportunity for Data Analyst / Data Conversion,783,"Data Analysis,Data Conversion,Night Shift,Data Entry Operator,Data Analyst,data mining,Pdf conversion,xml conversion,Data Conversion Operator,data processing operator ",Chennai,Openings: 20,,Voice,"INR  1,00,000 - 1,75,000 P.A. + Allowances","1,00,000 - 1,75,000 P.A.",Please refer to the Job description above,,https://www.naukri.com/job-listings-Excellent-Opportunity-for-Data-Analyst-Data-Conversion-Buzzworks-Business-Services-Pvt-Ltd-Chennai-0-to-3-years-051017002093
318,Error,,,Error,,,3252+,https://www.naukri.com/job-listings-Data-Analyst-Labelling-GlaxoSmithKline-Pharmaceuticals-Limited-Mumbai-Bengaluru-3-to-5-years-190817003869,Posted: 3 days ago,Error,4641+,Error,Error,Openings: 2,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Data-Analyst-Labelling-GlaxoSmithKline-Pharmaceuticals-Limited-Mumbai-Bengaluru-3-to-5-years-190817003869
319,Error,,,Error,,,21,https://www.naukri.com/job-listings-Strategic-Data-Analyst-Nokia-Solutions-and-Networks-India-P-Ltd-Chennai-3-to-4-years-091017900832,Posted: 10 days ago,Error,103,Error,Error,,,,,Not Disclosed by Recruiter,Error,,https://www.naukri.com/job-listings-Strategic-Data-Analyst-Nokia-Solutions-and-Networks-India-P-Ltd-Chennai-3-to-4-years-091017900832
320,Error,,,Error,,,Error,https://www.naukri.com/job-listings-Data-Analyst-Opportunity-Allegis-Services-India-Pvt-Ltd-Bengaluru-3-to-5-years-091017002043,Error,Error,Error,Error,Error,Error,,,,Error,Error,,https://www.naukri.com/job-listings-Data-Analyst-Opportunity-Allegis-Services-India-Pvt-Ltd-Bengaluru-3-to-5-years-091017002043
321,AERONUBE TECHNOLOGY PRIVATE LIMITED,Software Developer,,12 - 15 yrs,IT Software - Other,IT-Software  /    Software Services,43,https://www.naukri.com/job-listings-Lead-Data-Analyst-Aeronube-Technology-Bangalore-AERONUBE-TECHNOLOGY-PRIVATE-LIMITED-Bengaluru-12-to-15-years-240817002196,Posted 56 days ago,Lead Data Analyst / Aeronube Technology / Bangalore,595,Pricing Analyst ,Bengaluru,Openings: 1,,Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,,https://www.naukri.com/job-listings-Lead-Data-Analyst-Aeronube-Technology-Bangalore-AERONUBE-TECHNOLOGY-PRIVATE-LIMITED-Bengaluru-12-to-15-years-240817002196
322,Error,,,Error,,,1313,https://www.naukri.com/job-listings-Data-Analyst-SQL-and-Oracle-Database-Markit-India-Services-Private-Limited-Gurgaon-1-to-3-years-180917002494,Posted: 31 days ago,Error,1391,Error,Error,Openings: 1,,,,"INR 2,00,000 - 7,00,000 P.A.",Error,,https://www.naukri.com/job-listings-Data-Analyst-SQL-and-Oracle-Database-Markit-India-Services-Private-Limited-Gurgaon-1-to-3-years-180917002494
323,Error,,,Error,,,1159,https://www.naukri.com/job-listings-Data-Analyst-Science-Any-excel-sql-sas-r-python-hadoop-MIS-SLA-Consultants-India-Delhi-NCR-Gurgaon-Noida-0-to-5-years-210917000353,Posted 28 days ago,Error,1474,Error,Error,,,,,"INR 2,00,000 - 4,25,000 P.A.",Error,,https://www.naukri.com/job-listings-Data-Analyst-Science-Any-excel-sql-sas-r-python-hadoop-MIS-SLA-Consultants-India-Delhi-NCR-Gurgaon-Noida-0-to-5-years-210917000353
