,Actual_Job_Link,Company_Name,Design_Role,Doctorate,Experience,Functional_Area,Industry,Job_Application,Job_Link,Job_Post,Job_Title,Job_View,Key_Skills,Location,Num_Openings,PG,Role_Category,Salary,SalaryI,Skill_Experience,UG
189,https://www.naukri.com/job-listings-Data-Scientist-Machine-Learning-nlp-ABC-Consultants-Bengaluru-10-to-12-years-010917002836,ABC Consultants,Data Analyst,Ph.D,10 - 12 yrs,Analytics & Business Intelligence,Internet  /    Ecommerce,30,https://www.naukri.com/job-listings-Data-Scientist-Machine-Learning-nlp-ABC-Consultants-Bengaluru-10-to-12-years-010917002836?src=jobsearchDesk&sid=15083096954643&xp=38,Posted 46 days ago,Data Scientist - Machine Learning/nlp,591,"Deep Learning,C,Machine Learning,Natural Language Processing,Pattern Recognition,Python,NLP,C++,Image Processing,Java ",Bengaluru,,Any Postgraduate - Any Specialization,Analytics & BI,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,B.Tech/B.E. - Any Specialization
190,https://www.naukri.com/job-listings-Data-Scientist-Machine-Learning-nlp-ABC-Consultants-Bengaluru-5-to-10-years-010917002833,ABC Consultants,Data Analyst,Ph.D,5 - 10 yrs,Analytics & Business Intelligence,Internet  /    Ecommerce,191,https://www.naukri.com/job-listings-Data-Scientist-Machine-Learning-nlp-ABC-Consultants-Bengaluru-5-to-10-years-010917002833?src=jobsearchDesk&sid=15083096954643&xp=39,Posted 46 days ago,Data Scientist - Machine Learning/nlp,666,"Deep Learning,C,Machine Learning,Natural Language Processing,Pattern Recognition,Python,NLP,C++,Image Processing,Java ",Bengaluru,,Any Postgraduate - Any Specialization,Analytics & BI,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,B.Tech/B.E. - Any Specialization
191,https://www.naukri.com/job-listings-Data-Scientist-Kalagato-Startup-Delhi-3-to-6-years-310817900078,Kalagato - Startup,Data Analyst,Doctorate Not Required,3 - 6 yrs,Analytics & Business Intelligence,Internet  /    Ecommerce,150,https://www.naukri.com/job-listings-Data-Scientist-Kalagato-Startup-Delhi-3-to-6-years-310817900078?src=jobsearchDesk&sid=15083096954643&xp=40,Posted 47 days ago,Data Scientist,628,"Natural Language Processing,Data Science,Machine Learning,Python,R,STATA,Spark,Cassandra,SQL,Hadoop,Data Analyst,MATLAB,SPSS,SAS ",Delhi,,Any Postgraduate - Any Specialization,Analytics & BI,Not Disclosed by Recruiter,Not Disclosed by Recruiter,,"B.A - Any Specialization, Maths, Statistics, B.Sc - Computers, Maths, Statistics, B.Tech/B.E. - Any Specialization, Computers"
192,https://www.naukri.com/job-listings-Data-Scientist-BFSI-Premium-Delhi-NCR-Gurgaon-5-to-8-years-031017900151,Premium  hiring for Client of Career Experts,Data Analyst,Doctorate Not Required,5 - 8 yrs,Analytics & Business Intelligence,Banking  /    Financial Services  /    Broking,34,https://www.naukri.com/job-listings-Data-Scientist-BFSI-Premium-Delhi-NCR-Gurgaon-5-to-8-years-031017900151?src=jobsearchDesk&sid=15083096954643&xp=41,Posted 14 days ago,Data Scientist - BFSI,290,"Data Analysis,SAS,R,Statistical Modeling,Data Mining,Predictive Modeling,Analytics,Data Science,Qualitative Research,Statistics,Data Analyst,Data Scientist ","Delhi NCR,    Gurgaon",,"M.A - Maths, Statistics, MS/M.Sc(Science) - Computers, Maths, Statistics, MCA - Computers, M.Tech - Any Specialization, Computers",Analytics & BI,Not Disclosed by Recruiter,Not Disclosed by Recruiter,,Any Graduate - Any Specialization
193,https://www.naukri.com/job-listings-Data-Scientist-Retail-Industry-Premium-Chennai-3-to-7-years-031017900019,Premium  hiring for ehelium,Data Analyst,Doctorate Not Required,3 - 7 yrs,Analytics & Business Intelligence,Retail  /    Wholesale,33,https://www.naukri.com/job-listings-Data-Scientist-Retail-Industry-Premium-Chennai-3-to-7-years-031017900019?src=jobsearchDesk&sid=15083096954643&xp=42,Posted 15 days ago,Data Scientist - Retail Industry,247,"tableau,data analytics,business objects,data scientist,Data Management,Data BI Analytics ",Chennai,,Any Postgraduate - Any Specialization,Analytics & BI,Not Disclosed by Recruiter,Not Disclosed by Recruiter,,Any Graduate - Any Specialization
194,https://www.naukri.com/job-listings-Senior-Data-Scientist-Semantics-Dataweave-Software-Bengaluru-5-to-8-years-280817901135,Dataweave Software,Software Developer,Ph.D - Computers,5 - 8 yrs,"IT Software - Embedded   ,     EDA   ,     VLSI   ,     ASIC   ,     Chip Design",IT-Software  /    Software Services,105,https://www.naukri.com/job-listings-Senior-Data-Scientist-Semantics-Dataweave-Software-Bengaluru-5-to-8-years-280817901135?src=jobsearchDesk&sid=15083096954643&xp=44,Posted 51 days ago,Senior Data Scientist - Semantics,678,"Design Development,Machine Learning,Data Scientist,Data Management,Algorithm ",Bengaluru,,"Any Postgraduate - Any Specialization, M.Tech - Any Specialization, Computers, MS/M.Sc(Science) - Computers, MCA - Computers",Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,,Any Graduate - Any Specialization
195,https://www.naukri.com/job-listings-Senior-Data-Scientist-Upstox-Startup-Mumbai-5-to-8-years-240817900477,Upstox - Startup,Data Analyst,"Ph.D - Maths, Statistics",5 - 8 yrs,Analytics & Business Intelligence,Internet  /    Ecommerce,16,https://www.naukri.com/job-listings-Senior-Data-Scientist-Upstox-Startup-Mumbai-5-to-8-years-240817900477?src=jobsearchDesk&sid=15083096954643&xp=46,Posted 53 days ago,Senior Data Scientist,538,"Data Science,Python,Statistics,Data Analyst,Data Scientist ",Mumbai,,"M.A - Maths, Statistics, MS/M.Sc(Science) - Maths, Statistics",Analytics & BI,Not Disclosed by Recruiter,Not Disclosed by Recruiter,,"B.Tech/B.E. - Any Specialization, B.A - Statistics, Maths, B.Sc - Maths, Statistics"
196,https://www.naukri.com/job-listings-Data-Scientist-ConfirmTkt-com-Startup-Bengaluru-3-to-5-years-080917900563,ConfirmTkt.com - Startup,Data Analyst,"Ph.D - Computers, Maths, Statistics",3 - 5 yrs,Analytics & Business Intelligence,Internet  /    Ecommerce,83,https://www.naukri.com/job-listings-Data-Scientist-ConfirmTkt-com-Startup-Bengaluru-3-to-5-years-080917900563?src=jobsearchDesk&sid=15083096954643&xp=47,Posted 40 days ago,Data Scientist,662,"Natural Language Processing,Text Mining,Text Analytics,Data Science,Machine Learning,Python,Java,Hadoop,Algorithms,R,Data Scientist ",Bengaluru,,"M.Tech - Computers, MCA - Computers, MS/M.Sc(Science) - Computers, Any Postgraduate - Any Specialization, M.A - Maths, Statistics",Analytics & BI,Not Disclosed by Recruiter,Not Disclosed by Recruiter,"Qualifications / Experience :- Masters / Ph.D degree in Statistics / Mathematics/ Computer Science or related fields.- 3-5 years of strong hold of concepts in Statistics and expertise in Machine learning, Natural Language Processing, text mining and text analytics.- Proficiency in R / Python / Java. We use R heavily for prototyping ML algorithm on data. You will have to work on multiple programming languages to push your solutions into production.- Enough programmatic background to rapidly build scalable, efficient and high performance code.- Experience with Big Data technologies and basic understanding of Hadoop and map-reduce framework.- Excellent communication, interpersonal, convincing, analytical and problem solving skills.- Numbers-driven with strong analytical skills and experience using web analytics.- Ability to influence others and gain support from stakeholders. Strong collaborator and team player.",Any Graduate - Any Specialization
197,https://www.naukri.com/job-listings-Principal-Data-Scientist-SigTuple-Startup-Bengaluru-10-to-15-years-070917900940,SigTuple- Startup,Data Analyst,Ph.D - Computers,10 - 15 yrs,Analytics & Business Intelligence,Internet  /    Ecommerce,30,https://www.naukri.com/job-listings-Principal-Data-Scientist-SigTuple-Startup-Bengaluru-10-to-15-years-070917900940?src=jobsearchDesk&sid=15083096954643&xp=48,Posted 41 days ago,Principal Data Scientist,350,"Data Scientist,Machine Learning,AI,statistical models,data mining ",Bengaluru,,"M.Tech - Computers, MS/M.Sc(Science) - Computers",Analytics & BI,Not Disclosed by Recruiter,Not Disclosed by Recruiter,"Desired qualifications 	PhD in Computer Science from a premier institute 	MTech/MS in Computer Science with significant research experience and publications can also qualify 5+ years post 	PhD experience in industry/post doctoral research, or 10+ years of post MS/MTech industry experience Hands on experience in any two of the followingmachine learning/feature engineering/pattern recognition in one or more of the following fields medicine, financial, supply chain Building and implementing advanced statistical models and data miningComputer vision techniques; deep learning and applications of machine learning on images and videos Publications in the field of machine learning/pattern recognition/computer vision in reputed journals and conferences Strong understanding of fundamentals of Computer Science Prior working experience in a startup is preferable Experience in leading a team of data scientist technically is preferable (people management experience is not required)",Any Graduate - Any Specialization
198,https://www.naukri.com/job-listings-Data-Scientist-Python-IIT-DSE-IIMS-HuQuo-Delhi-NCR-Gurgaon-2-to-5-years-070917900316,HuQuo,DBA,Doctorate Not Required,2 - 5 yrs,"IT Software - DBA   ,     Datawarehousing",IT-Software  /    Software Services,46,https://www.naukri.com/job-listings-Data-Scientist-Python-IIT-DSE-IIMS-HuQuo-Delhi-NCR-Gurgaon-2-to-5-years-070917900316?src=jobsearchDesk&sid=15083096954643&xp=49,Posted 41 days ago,Data Scientist - Python - IIT/ DSE/ IIMS,539,"python,text mining,data structures,data scientist,data management,spark,hbase,nlp ","Delhi NCR,    Gurgaon",,"Any Postgraduate - Any Specialization, MBA/PGDM - Any Specialization, M.Tech - Any Specialization",Admin/Maintenance/Security/Datawarehousing,Not Disclosed by Recruiter,Not Disclosed by Recruiter,,"Any Graduate - Any Specialization, B.Tech/B.E. - Any Specialization"
199,https://www.naukri.com/job-listings-Data-Scientist-DigiLantern-Delhi-NCR-7-to-12-years-070917900095,DigiLantern,Data Analyst,Doctorate Not Required,7 - 12 yrs,Analytics & Business Intelligence,IT-Software  /    Software Services,23,https://www.naukri.com/job-listings-Data-Scientist-DigiLantern-Delhi-NCR-7-to-12-years-070917900095?src=jobsearchDesk&sid=15083096954643&xp=50,Posted 41 days ago,Data Scientist,234,"SQL,Python,Perl,PHP,Computer Science,Quantitative Analysis,scripting,Data Scientist ",Delhi NCR,,"M.Tech - Any Specialization, Computers, MCA - Computers, MS/M.Sc(Science) - Computers, Maths, Physics, Statistics",Analytics & BI,Not Disclosed by Recruiter,Not Disclosed by Recruiter,,Any Graduate - Any Specialization
200,https://www.naukri.com/job-listings-Career-Opportunities-Atsv-data-Scientist-Allstate-Solutions-Private-Limited-Bengaluru-7-to-10-years-300817900983,Allstate Solutions Private Limited,Software Developer,,7 - 10 yrs,IT Software - Other,IT-Software  /    Software Services,18,https://www.naukri.com/job-listings-Career-Opportunities-Atsv-data-Scientist-Allstate-Solutions-Private-Limited-Bengaluru-7-to-10-years-300817900983?src=jobsearchDesk&sid=15083097712436&xp=1,Posted 48 days ago,Career Opportunities: Atsv-data Scientist,483,"Tools,Analytical,Oracle,Data analysis,Data management,Administration,Unix,SQL,Project delivery,Business Objects ",Bengaluru,,Post Graduation Not Required,Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,,Any Graduate - Any Specialization
201,https://www.naukri.com/job-listings-Data-Scientist-Aerovision-Technologies-Private-Limited-Gurgaon-4-to-8-years-280817003766,Aerovision Technologies Private Limited,Data Analyst,Doctorate Not Required,4 - 8 yrs,Analytics & Business Intelligence,IT-Software  /    Software Services,136,https://www.naukri.com/job-listings-Data-Scientist-Aerovision-Technologies-Private-Limited-Gurgaon-4-to-8-years-280817003766?src=jobsearchDesk&sid=15083097712436&xp=3,Posted 51 days ago,Data Scientist,808,"Data Science,Machine Learning,Predictive Analytics,Time Series Analysis,Forecasting,Python,R ",Gurgaon,Openings: 1,Any Postgraduate - Any Specialization,Analytics & BI,"INR  8,00,000 - 12,00,000 P.A.","8,00,000 - 12,00,000 P.A.",Please refer to the Job description above,B.Tech/B.E. - Any Specialization
202,https://www.naukri.com/job-listings-Data-Scientist-Spurrin-Innovation-Bengaluru-4-to-8-years-250817900056,Spurrin Innovation,Data Analyst,Doctorate Not Required,4 - 8 yrs,Analytics & Business Intelligence,IT-Software  /    Software Services,569,https://www.naukri.com/job-listings-Data-Scientist-Spurrin-Innovation-Bengaluru-4-to-8-years-250817900056?src=jobsearchDesk&sid=15083097712436&xp=4,Posted 53 days ago,Data Scientist,1500+,"Model Validation,Model Development,Data Analysis,Machine Learning,Deep Learning,AI,R,Python,Optimization Algorithms ",Bengaluru,,Any Postgraduate - Any Specialization,Analytics & BI,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Work Experience Required - 4-8 plus Years.Qualification - B.Tech.,B.Tech/B.E. - Any Specialization
203,https://www.naukri.com/job-listings-Senior-Data-Scientist-Confidential-Hyderabad-6-to-11-years-210817902221,Confidential,Data Analyst,Doctorate Not Required,6 - 11 yrs,Analytics & Business Intelligence,IT-Software  /    Software Services,82,https://www.naukri.com/job-listings-Senior-Data-Scientist-Confidential-Hyderabad-6-to-11-years-210817902221?src=jobsearchDesk&sid=15083097712436&xp=6,Posted 58 days ago,Senior Data Scientist,866,"Hadoop,Hive,Spark,Text Mining,Pig,HBase,Java,NLP,SCALA,Python,Machine Learning,Data Mining,Text Mining experience ",Hyderabad,,Any Postgraduate - Any Specialization,Analytics & BI,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Work Experience Required - 6 to 12 Years.,Any Graduate - Any Specialization
204,https://www.naukri.com/job-listings-Data-Scientist-Onsite-indonesia-Connecting-The-Dots-Mumbai-Pune-Indonesia-4-to-9-years-210817002943,Connecting The Dots,Software Developer,,4 - 9 yrs,"IT Software - Application Programming   ,     Maintenance",IT-Software  /    Software Services,238,https://www.naukri.com/job-listings-Data-Scientist-Onsite-indonesia-Connecting-The-Dots-Mumbai-Pune-Indonesia-4-to-9-years-210817002943?src=jobsearchDesk&sid=15083097712436&xp=7,Posted 58 days ago,Data Scientist - Onsite (indonesia),1132,"SQL,Oracle RDBMS,Finance,Big Data Analytics,Core Banking,Data Domain ","Mumbai,    Pune,    Indonesia",Openings: 5,,Programming & Design,Not Disclosed by Recruiter,Not Disclosed by Recruiter,Please refer to the Job description above,Any Graduate - Any Specialization
